Series Code,"Country Code","YR2000","YR2001","YR2002","YR2003","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015"
PA.NUS.PPPC.RF,"GUY","0.264492005226393","0.24709321832064","0.249881095919899","0.254152628610832","0.25366134325636","0.263085424425525","0.429268934476915","0.466228174707888","0.495356555423897","0.501314375358514","0.529278439286894","0.560906294803142","0.581710318604343","0.569732886046213","..",".."
PA.NUS.PPPC.RF,"HTI","0.335425413215544","0.301450119416596","0.287386828274561","0.239361181897066","0.288525119859607","0.334585613566915","0.350377058932485","0.408561465284429","0.442124161508765","0.428015238788826","0.450025567262377","0.474266059417795","0.475330982199886","0.481296428377938","0.475898292404952",".."
PA.NUS.PPPC.RF,"HND","0.412804918179391","0.418396433165134","0.408179373790622","0.400703125654593","0.395598698515847","0.398471680083203","0.406642805219298","0.4223471536957","0.446426033860514","0.48037477451245","0.496770009429855","0.524110109821056","0.517298356730948","0.495000486189022","0.496024709653067",".."
PA.NUS.PPPC.RF,"HKG","0.955270313066534","0.916523175462356","0.871947636811857","0.804788877843242","0.755009683366117","0.731380786526186","0.706649048592856","0.706869128103283","0.703470868660671","0.698687977984835","0.690576036888354","0.701643502597604","0.716242477410072","0.718878823407124","0.729238153710338",".."
PA.NUS.PPPC.RF,"HUN","0.38224119991835","0.38594770452463","0.445506153841978","0.536472994342122","0.622905658218321","0.644314120727018","0.610749384476449","0.715246071085871","0.752000600767053","0.620696588987836","0.602934702317976","0.62083123523414","0.564708947339194","0.565184250877311","0.559522009730511",".."
PA.NUS.PPPC.RF,"ISL","1.07219976849496","0.912130221730446","0.996508268993484","1.22986268886311","1.34255595747076","1.57313097296516","1.52734012539185","1.76581606431972","1.33512340829059","1.01126897468748","1.07781177960403","1.16211558894044","1.09882361339511","1.11187379260726","1.18283330087354",".."
PA.NUS.PPPC.RF,"IND","0.226377859489155","0.218832379652046","0.220241787530739","0.236263554967549","0.248628437272829","0.254816446103992","0.257424871392871","0.298045157603807","0.278046632794963","0.28373836519165","0.318113281487992","0.314063430639622","0.292960404778483","0.274454685486191","0.27742280615596",".."
PA.NUS.PPPC.RF,"IDN","0.169517082836179","0.155481134360164","0.178697810052963","0.200635687902151","0.203385879060309","0.207506405964945","0.243359532677503","0.2642678440148","0.288608333671417","0.289509413337114","0.376802442067933","0.411218687488029","0.391616667660733","0.362533330985116","0.332026130191673",".."
PA.NUS.PPPC.RF,"IRN","0.176373937360454","0.194981226018464","0.180127005312754","0.194052895003898","0.21655591221943","0.240950704767842","0.260184092793601","0.303054216767095","0.346615019738578","0.3377340184527","0.367062264270893","0.438708427276831","0.457704971796894","0.400589595818296","0.314570497735712",".."
PA.NUS.PPPC.RF,"IRQ","..","..","..","..","0.150640791067813","0.190656481164322","0.218959916933938","0.286929230141544","0.385203487472651","0.313740715182869","0.361366526345954","0.441471154034622","0.446661671164504","0.440493985826013","0.426385311401302",".."
PA.NUS.PPPC.RF,"IRL","0.885999631472268","0.887922147651007","0.944756258234519","1.14286794582393","1.24895579836106","1.25635368735232","1.23477857232468","1.31192033944703","1.39377618280357","1.23966101694915","1.11586490066225","1.15665276619405","1.06325170667957","1.08855474348616","1.10013690513844",".."
PA.NUS.PPPC.RF,"IMY","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"ISR","0.844655777107399","0.813608911715053","0.730861581324666","0.796276322434729","0.787685854529228","0.82824988301357","0.850119843799093","0.906719651420365","1.07781633221851","1.00862497774839","1.0635081572613","1.10247421816048","1.02579371871677","1.08684557438795","1.10392884094022",".."
PA.NUS.PPPC.RF,"ITA","0.752668140777593","0.722234451901566","0.795617353660832","0.962237020316027","1.08354233921033","1.07778385772914","1.04560657383013","1.1182617027101","1.15550607880475","1.08302028341206","1.03275231788079","1.06862385321101","0.969758711403864","0.990471892237084","0.993231353759539",".."
PA.NUS.PPPC.RF,"JAM","0.534865434164348","0.525169873006656","0.540929507620606","0.496044291970675","0.514557578475877","0.545377130709613","0.546390005151805","0.56519616801024","0.595558244147348","0.544239901756541","0.598080479433763","0.628737142851113","0.636488831492723","0.600083753985436","0.575155219114875",".."
PA.NUS.PPPC.RF,"JPN","1.43801987649108","1.23181459718635","1.14663447857849","1.20578093476001","1.24046288576895","1.17541345258769","1.07188664936074","1.02160769743575","1.13047967530803","1.23433296533829","1.27174201611075","1.34642676707557","1.30684768566661","1.05274332704143","0.988393849871377",".."
PA.NUS.PPPC.RF,"JOR","0.289084578699976","0.284839880750754","0.28311765289755","0.283534334995216","0.284468514939067","0.28118043590592","0.30185704572146","0.308882616309188","0.362770163582407","0.370028043491","0.396315089044583","0.4132015159046","0.424183065197542","0.44135793898052","0.449994193881542",".."
PA.NUS.PPPC.RF,"KAZ","0.159749868595199","0.166657199156112","0.16624926230501","0.186642049753221","0.231947728658963","0.271174168529111","0.337014511052238","0.390189814017774","0.471478861531507","0.399545864799884","0.472316914734257","0.546789396047771","0.55364777059016","0.586353363346975","0.520132318376639",".."
PA.NUS.PPPC.RF,"KEN","0.239048115238044","0.230183806322956","0.228278778643355","0.24649320285694","0.246482428289218","0.262500105934174","0.329669351499668","0.371900923389905","0.408729993771725","0.404985644229019","0.398778045302631","0.386192901068905","0.435996533444158","0.442929857394134","0.459792357879522",".."
PA.NUS.PPPC.RF,"KIR","0.570191219422742","0.51742050777388","0.580203239927556","0.682200462536481","0.729707171342312","0.735410361821099","0.736748396266568","0.784393086935161","0.821979505676225","0.773086585200228","0.908322682553367","0.991873524179398","0.96277392565606","0.889489818683996","0.834435892939936",".."
PA.NUS.PPPC.RF,"PRK","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"KOR","0.660704726073424","0.586565944740083","0.615280907049053","0.66478236503554","0.693228358013481","0.770342027427148","0.808755856913113","0.828840305047913","0.712962423461728","0.645893837563531","0.72709767650669","0.771083474293465","0.758907614826767","0.795917720088242","0.837570376788955",".."
PA.NUS.PPPC.RF,"KSV","0.296061815307419","0.312560417328564","0.330439101254676","0.379525849771246","0.390528206224343","0.366302118053128","0.371155751303607","0.399400914026818","0.449043684288998","0.428693389107385","0.42272489846576","0.454460105643592","0.421778612335495","0.437160370016249","0.444568803953663",".."
PA.NUS.PPPC.RF,"KWT","0.331814228474752","0.297979852411585","0.31144080818888","0.32673244254713","0.356437388833543","0.426439682935976","0.483624099751675","0.501749479200091","0.61738582129349","0.473755189856831","0.522477175569131","0.623145867640902","0.648818518713609","0.63236255605658","0.595171059228731",".."
PA.NUS.PPPC.RF,"KGZ","0.17005305535111","0.175776278003842","0.182291119662992","0.199578355147261","0.209149107250797","0.225813530191293","0.244784722872265","0.294731890566013","0.360443709704658","0.317258492771998","0.321918400314311","0.384812001934875","0.403228333573058","0.397791194721597","0.38201540417726",".."
PA.NUS.PPPC.RF,"LAO","0.174199557496979","0.164536543620082","0.152090269349363","0.16178911676166","0.173149812136121","0.181053189356196","0.20412361268607","0.226007231121351","0.265009007168813","0.262140189526785","0.293798784862108","0.307314537818979","0.315771920464185","0.343023553637124","0.337063738463063",".."
PA.NUS.PPPC.RF,"LVA","0.41051952707032","0.395526396491704","0.403658291427258","0.452192092577077","0.50713843198255","0.534744569869062","0.581263147170838","0.737020497173945","0.821336108695267","0.716705803931867","0.650175759850745","0.708511783269837","0.652166692597924","0.666065875675059","0.666393794747439",".."
PA.NUS.PPPC.RF,"LBN","0.545650897356137","0.524781184316523","0.542540428337127","0.540290718359248","0.510492670194245","0.489202733342308","0.478298877106306","0.480182126224678","0.50636502835151","0.555333316857183","0.549507523322512","0.556541558872305","0.576684206695222","0.578103685884652","0.575980485063764",".."
PA.NUS.PPPC.RF,"LSO","0.321799387854336","0.276476874293084","0.251818561203226","0.348016304873506","0.421667805603299","0.440995450555945","0.428318180536863","0.445370183442436","0.421700438744848","0.424974296986491","0.497387192542322","0.540267847570039","0.477598086628692","0.41913326453651","0.391987135643305",".."
PA.NUS.PPPC.RF,"LBR","0.275904688425851","0.258111695084833","0.255335939179184","0.274558232785742","0.297129073082551","0.316796709432601","0.312418381431654","0.339922476212438","0.357884271825589","0.458380249960782","0.477637027055801","0.517058416504903","0.52819522700834","0.536977085757327","0.543525661488248",".."
PA.NUS.PPPC.RF,"LBY","0.41124389248714","0.364803929885432","0.217828654692969","0.242335993908924","0.284716949510716","0.352368371097844","0.37272687712245","0.419356171518113","0.51704139944965","0.374111387121642","0.417506374500721","0.500549828459402","0.567603544983945","0.517441403728337","0.421448999685083",".."
PA.NUS.PPPC.RF,"LIE","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"LTU","0.379203612373019","0.365277559210538","0.38638929253482","0.447035762522774","0.506130666644579","0.535567224015465","0.552377326561024","0.637954065990145","0.719418171617326","0.647633941970158","0.596899285516673","0.637363421601929","0.58600569295845","0.591902464192559","0.595600587356826",".."
PA.NUS.PPPC.RF,"LUX","0.86569006817763","0.847890827740492","0.879336533032185","1.06143340857788","1.14551154705736","1.18504663599055","1.14720737674069","1.26549548316452","1.32742053610664","1.26045012503473","1.2208","1.2433889352238","1.16146143095488","1.18553424232311","1.18437388381934",".."
PA.NUS.PPPC.RF,"MAC","0.444586340786266","0.450985869223061","0.438770163620559","0.432172981574971","0.429017561552122","0.440137561703545","0.461054073757695","0.486804600887521","0.530236018707454","0.531908751711013","0.548418290732552","0.572266245327349","0.60433133144763","0.642271019211815","0.687128343112679",".."
PA.NUS.PPPC.RF,"MKD","0.300362207253871","0.291894347397571","0.310531391671444","0.363820971919543","0.386329457220996","0.373126230128087","0.366058351288899","0.42017415819866","0.446801709429596","0.403909273062929","0.390565067227616","0.436377812319004","0.396034743293053","0.407406281846868","0.403431654599152",".."
PA.NUS.PPPC.RF,"MDG","0.214872977177933","0.231474474263483","0.253434831656853","0.281756813422912","0.207689153238667","0.22213017728099","0.224609686022356","0.274147943237947","0.321738037844123","0.30217920243558","0.304002907281202","0.33268675036073","0.318084044564035","0.327908942858212","0.312221923076928",".."
PA.NUS.PPPC.RF,"MWI","0.3072245349006","0.311209333269976","0.467944273535147","0.395634312469099","0.39759248227118","0.393091572615264","0.422741111006774","0.440162347732307","0.467169564174641","0.500180885115783","0.497769582331536","0.487230836306861","0.353967888064055","0.303622583402632","0.310421518494577",".."
PA.NUS.PPPC.RF,"MYS","0.312906111842595","0.301094682352368","0.305820054068805","0.309733418143863","0.319559862062782","0.338183849587159","0.352223055357009","0.38397895181015","0.428401421927535","0.378296847940199","0.438647329544705","0.476886195469467","0.468748204293428","0.453560502285921","0.441017459721522",".."
PA.NUS.PPPC.RF,"MDV","..","0.535729613748018","0.514021667109664","0.505602900247773","0.496914840398096","0.490628646843744","0.519551164112519","0.540826838120556","0.571997738948355","0.61457441427282","0.614538517401016","0.583947354441194","0.574405694654547","0.600045092500675","0.609392105577273",".."
PA.NUS.PPPC.RF,"MLI","0.24992111140617","0.248252518971289","0.247698845124092","0.298726096979337","0.335569331292363","0.337312388551998","0.346993180920197","0.378204403922982","0.432073487315635","0.421153269741481","0.406346349568425","0.445451304207039","0.424860593662844","0.435557621998668","0.440533649205787",".."
